Brand,Fabric,Bust,Height,Hip,Length,Size
Macys,Silk,38.0,5.6,40.358500998858446,just right,20
Amazon,Nylon,36.0,5.3,41.0,slightly short,20
Banana Republic,Silk,34.0,5.3,40.358500998858446,just right,8
Banana Republic,Cotton,36.0,5.7,37.0,slightly long,8
Macys,Crepe,36.0,5.8,40.358500998858446,just right,12
Amazon,Crepe,34.0,5.1,40.358500998858446,just right,4
Macys,Denim,38.0,5.9,40.358500998858446,slightly short,12
Amazon,Silk,40.0,6.1,42.0,just right,26
Banana Republic,Nylon,38.0,5.3,40.358500998858446,slightly long,20
Banana Republic,Denim,34.0,5.5,35.0,very short,4
Macys,Cotton,36.0,5.6,40.358500998858446,just right,12
Macys,Silk,38.0,5.11,45.0,just right,20
Banana Republic,Cotton,36.0,5.6,43.0,slightly long,12
Banana Republic,Denim,34.0,5.4,40.358500998858446,just right,12
Macys,Crepe,36.0,5.8,40.358500998858446,just right,20
Banana Republic,Nylon,36.0,5.8,44.0,just right,20
Amazon,Cotton,28.0,4.11,40.358500998858446,just right,4
Amazon,Silk,38.0,5.6,40.358500998858446,just right,12
Amazon,Cotton,36.0,5.3,35.0,just right,8
Nordstorm,Crepe,32.0,5.2,32.0,just right,4
Macys,Denim,32.0,5.4,40.358500998858446,just right,8
Macys,Denim,34.0,5.1,40.358500998858446,just right,4
Banana Republic,Denim,36.0,5.2,46.0,just right,8
Nordstorm,Cotton,36.0,5.11,46.0,just right,26
Nordstorm,Denim,36.0,5.3,40.0,slightly long,12
Banana Republic,Nylon,34.0,5.3,37.0,just right,12
Nordstorm,Silk,36.0,5.8,40.358500998858446,just right,12
Banana Republic,Cotton,32.0,5.3,37.0,slightly short,4
Macys,Denim,32.0,5.8,37.0,just right,4
Amazon,Cotton,38.0,5.6,47.0,just right,20
Nordstorm,Crepe,36.0,5.5,40.358500998858446,just right,12
Macys,Silk,38.0,5.7,38.0,just right,8
Macys,Crepe,34.0,5.3,35.0,just right,4
Nordstorm,Crepe,38.0,5.6,55.0,just right,32
Nordstorm,Denim,38.0,5.6,45.0,slightly long,20
Nordstorm,Crepe,40.0,6.2,42.0,just right,26
Macys,Silk,32.0,5.8,32.0,just right,4
Banana Republic,Crepe,36.0,5.2,40.0,just right,12
Amazon,Crepe,32.0,5.6,43.0,just right,20
Amazon,Cotton,32.0,5.4,35.0,just right,4
Amazon,Nylon,36.0,5.1,40.358500998858446,just right,8
Macys,Silk,28.0,3.4,40.358500998858446,just right,8
Amazon,Cotton,32.0,5.6,35.0,just right,4
Amazon,Crepe,38.0,5.6,48.0,slightly long,32
Banana Republic,Cotton,40.0,5.4,40.0,just right,20
Nordstorm,Crepe,34.0,5.3,39.0,just right,8
Nordstorm,Cotton,34.0,5.5,40.358500998858446,just right,4
Banana Republic,Denim,34.0,5.0,38.0,just right,12
Macys,Silk,36.0,5.8,36.0,slightly long,12
Nordstorm,Cotton,36.0,5.4,42.0,just right,12
Nordstorm,Crepe,44.0,5.6,46.0,just right,20
Amazon,Cotton,32.0,5.6,40.0,just right,8
Nordstorm,Crepe,34.0,5.6,38.0,just right,12
Banana Republic,Crepe,34.0,5.6,42.0,just right,20
Nordstorm,Denim,38.0,5.7,35.0,just right,12
Amazon,Cotton,34.0,5.4,33.0,very long,8
Macys,Nylon,40.0,5.1,40.358500998858446,slightly long,26
Nordstorm,Crepe,38.0,5.4,41.0,slightly long,20
Amazon,Nylon,36.0,5.2,41.0,just right,12
Macys,Nylon,36.0,5.3,40.358500998858446,just right,12
Nordstorm,Nylon,40.0,5.5,40.358500998858446,just right,12
Nordstorm,Cotton,30.0,5.2,33.0,just right,4
Macys,Cotton,38.0,5.8,40.358500998858446,just right,32
Banana Republic,Nylon,34.0,5.2,37.0,just right,8
Macys,Crepe,34.0,5.9,35.0,just right,8
Banana Republic,Silk,42.0,5.7,42.0,slightly long,20
Macys,Crepe,32.0,5.6,42.0,just right,20
Macys,Crepe,32.0,5.4,37.0,just right,8
Nordstorm,Silk,32.0,5.7,43.0,just right,20
Nordstorm,Denim,34.0,5.3,40.358500998858446,just right,8
Banana Republic,Silk,38.0,5.9,40.358500998858446,very long,20
Amazon,Denim,34.0,5.5,35.0,slightly long,8
Banana Republic,Cotton,38.0,5.7,50.0,just right,26
Amazon,Crepe,34.0,5.3,40.358500998858446,slightly short,4
Banana Republic,Silk,34.0,5.3,35.0,just right,8
Macys,Crepe,34.0,5.1,40.358500998858446,slightly long,4
Banana Republic,Denim,32.0,5.2,38.0,just right,8
Amazon,Denim,32.0,5.4,40.358500998858446,slightly long,12
Amazon,Silk,32.0,5.8,40.358500998858446,just right,8
Nordstorm,Denim,36.0,5.6,40.358500998858446,just right,8
Amazon,Denim,34.0,5.6,37.0,just right,8
Amazon,Denim,32.0,5.9,40.358500998858446,just right,8
Amazon,Nylon,34.0,5.3,35.0,slightly long,4
Amazon,Denim,34.0,5.5,38.0,just right,8
Nordstorm,Nylon,34.0,4.11,35.0,just right,8
Amazon,Cotton,40.0,5.9,48.0,just right,32
Banana Republic,Silk,32.0,5.7,35.0,just right,4
Amazon,Nylon,40.0,5.5,40.358500998858446,just right,32
Macys,Denim,34.0,5.3,39.0,just right,8
Amazon,Crepe,40.0,5.9,50.0,just right,26
Macys,Denim,36.0,5.3,40.358500998858446,just right,4
Banana Republic,Nylon,36.0,5.5,40.358500998858446,just right,12
Banana Republic,Denim,32.0,5.4,40.358500998858446,just right,4
Nordstorm,Denim,36.0,5.5,42.0,slightly long,20
Nordstorm,Denim,34.0,5.0,40.358500998858446,just right,4
Amazon,Nylon,35.972125253998854,5.5,40.358500998858446,just right,4
Nordstorm,Crepe,35.972125253998854,5.4,40.358500998858446,just right,8
Banana Republic,Cotton,44.0,5.9,50.0,slightly long,32
Banana Republic,Silk,34.0,5.3,38.0,just right,8
Banana Republic,Crepe,32.0,5.2,40.358500998858446,just right,4
Banana Republic,Nylon,38.0,5.6,50.0,slightly short,26
Amazon,Cotton,38.0,5.7,45.0,just right,26
Banana Republic,Silk,34.0,5.0,34.0,just right,4
Macys,Nylon,34.0,5.4,38.0,just right,8
Banana Republic,Cotton,36.0,5.4,38.0,slightly long,12
Banana Republic,Cotton,34.0,5.7,40.358500998858446,just right,8
Banana Republic,Cotton,38.0,5.2,38.0,just right,12
Amazon,Denim,30.0,5.4,34.0,just right,4
Macys,Nylon,34.0,5.2,30.0,just right,4
Banana Republic,Cotton,32.0,5.4,40.358500998858446,just right,4
Nordstorm,Crepe,42.0,5.3,52.0,just right,32
Banana Republic,Silk,34.0,5.4,44.0,slightly short,12
Banana Republic,Nylon,34.0,5.3,40.358500998858446,just right,12
Macys,Crepe,38.0,5.7,40.358500998858446,slightly long,20
Banana Republic,Nylon,34.0,5.3,36.0,just right,4
Nordstorm,Denim,35.972125253998854,5.3,33.0,just right,4
Nordstorm,Crepe,36.0,5.1,35.0,slightly short,12
Banana Republic,Denim,34.0,5.5,40.358500998858446,just right,4
Banana Republic,Crepe,38.0,5.2,39.0,just right,12
Macys,Crepe,38.0,5.6,40.0,just right,26
Macys,Silk,40.0,5.5,40.358500998858446,very long,26
Banana Republic,Nylon,36.0,5.3,40.0,just right,12
Macys,Nylon,34.0,5.0,36.0,just right,4
Macys,Cotton,35.972125253998854,5.7,49.0,slightly long,26
Amazon,Cotton,40.0,5.4,45.0,just right,20
Nordstorm,Crepe,32.0,5.4,40.358500998858446,just right,4
Macys,Cotton,32.0,5.2,36.0,slightly short,4
Amazon,Denim,36.0,5.6,41.0,just right,12
Macys,Crepe,34.0,5.3,34.0,just right,8
Nordstorm,Cotton,32.0,5.6,38.0,just right,8
Macys,Silk,36.0,5.4,47.0,slightly long,32
Nordstorm,Denim,40.0,5.5,55.0,very short,32
Nordstorm,Denim,40.0,5.6,42.0,just right,26
Macys,Denim,36.0,5.5,38.0,just right,8
Banana Republic,Cotton,36.0,5.2,40.0,just right,8
Banana Republic,Crepe,36.0,5.9,35.0,just right,4
Amazon,Cotton,34.0,5.6,36.0,just right,8
Amazon,Denim,36.0,4.11,38.0,just right,8
Nordstorm,Crepe,34.0,5.2,38.0,just right,8
Banana Republic,Denim,32.0,5.8,43.0,slightly long,20
Nordstorm,Crepe,32.0,5.2,40.358500998858446,just right,4
Macys,Crepe,40.0,5.2,54.0,just right,32
Amazon,Nylon,36.0,5.3,33.0,just right,12
Amazon,Crepe,34.0,5.4,40.0,just right,4
Macys,Cotton,34.0,5.4,40.358500998858446,just right,4
Amazon,Crepe,34.0,5.7,37.0,just right,8
Nordstorm,Nylon,34.0,5.7,40.358500998858446,just right,8
Macys,Denim,38.0,5.5,50.0,slightly long,32
Banana Republic,Cotton,34.0,5.5,40.358500998858446,just right,8
Macys,Silk,34.0,5.5,38.0,just right,8
Macys,Silk,34.0,5.0,32.0,just right,4
Nordstorm,Nylon,35.972125253998854,5.9,40.358500998858446,just right,20
Nordstorm,Crepe,38.0,5.6,45.0,just right,20
Macys,Crepe,38.0,5.3,47.0,slightly long,20
Banana Republic,Denim,36.0,5.11,40.0,just right,12
Nordstorm,Crepe,32.0,5.3,37.0,slightly long,8
Macys,Denim,32.0,5.2,40.358500998858446,just right,12
Nordstorm,Silk,34.0,5.6,33.0,just right,4
Macys,Crepe,32.0,5.8,36.0,slightly short,4
Amazon,Crepe,42.0,5.5,52.0,just right,32
Banana Republic,Crepe,38.0,5.5,40.358500998858446,just right,20
Macys,Nylon,42.0,5.5,47.0,just right,26
Macys,Silk,38.0,5.4,50.0,very long,26
Banana Republic,Cotton,36.0,5.6,40.358500998858446,just right,20
Nordstorm,Denim,34.0,5.11,39.0,slightly short,12
Nordstorm,Crepe,38.0,5.6,49.0,just right,26
Macys,Crepe,36.0,5.4,42.0,just right,12
Amazon,Silk,44.0,5.2,40.358500998858446,very long,26
Macys,Silk,40.0,5.2,40.358500998858446,very long,20
Macys,Cotton,32.0,5.1,39.0,just right,12
Macys,Nylon,34.0,5.4,34.0,just right,4
Amazon,Nylon,35.972125253998854,5.2,40.358500998858446,just right,8
Macys,Silk,44.0,5.8,56.0,just right,32
Nordstorm,Denim,34.0,5.5,40.358500998858446,just right,4
Amazon,Cotton,38.0,5.1,40.358500998858446,just right,20
Amazon,Silk,34.0,5.4,39.0,just right,8
Nordstorm,Crepe,34.0,5.5,36.0,just right,12
Amazon,Silk,36.0,5.9,40.358500998858446,slightly long,20
Banana Republic,Crepe,34.0,5.6,35.0,slightly short,4
Banana Republic,Denim,38.0,5.7,40.358500998858446,very long,26
Macys,Cotton,36.0,5.11,40.358500998858446,just right,12
Amazon,Denim,34.0,5.6,40.358500998858446,just right,4
Banana Republic,Cotton,36.0,5.2,46.0,just right,20
Macys,Cotton,34.0,5.6,44.0,slightly short,12
Amazon,Cotton,40.0,5.4,40.358500998858446,just right,20
Amazon,Denim,34.0,5.5,38.0,just right,12
Amazon,Cotton,32.0,5.4,36.0,just right,4
Banana Republic,Denim,36.0,5.5,46.0,slightly short,12
Amazon,Cotton,34.0,5.8,36.0,slightly short,8
Banana Republic,Silk,36.0,5.4,40.0,just right,12
Banana Republic,Denim,32.0,4.1,40.358500998858446,just right,4
Nordstorm,Nylon,32.0,5.3,35.0,just right,8
Macys,Silk,34.0,5.7,40.358500998858446,just right,12
Amazon,Cotton,34.0,5.2,40.0,just right,12
Amazon,Nylon,35.972125253998854,6.6,40.358500998858446,just right,8
Macys,Cotton,32.0,5.2,38.0,just right,12
Amazon,Crepe,36.0,5.9,50.0,just right,8
Nordstorm,Silk,34.0,5.5,40.0,just right,8
Banana Republic,Denim,34.0,5.4,38.0,slightly long,8
Banana Republic,Silk,34.0,5.2,40.358500998858446,just right,12
Banana Republic,Denim,36.0,5.1,41.0,just right,12
Nordstorm,Denim,34.0,5.3,40.358500998858446,just right,8
Amazon,Nylon,32.0,5.4,36.0,just right,4
Banana Republic,Silk,34.0,5.3,37.0,just right,8
Nordstorm,Crepe,38.0,5.7,44.0,just right,8
Banana Republic,Cotton,36.0,5.6,36.0,just right,8
Nordstorm,Denim,38.0,5.6,46.0,just right,12
Amazon,Nylon,35.972125253998854,5.11,40.358500998858446,slightly short,26
Banana Republic,Silk,34.0,5.9,37.0,slightly short,8
Amazon,Silk,36.0,5.2,36.0,just right,8
Macys,Crepe,36.0,5.6,40.358500998858446,slightly long,20
Amazon,Crepe,32.0,6.0,36.0,slightly short,12
Banana Republic,Silk,38.0,5.2,52.0,slightly long,32
Nordstorm,Denim,32.0,5.2,32.0,just right,12
Nordstorm,Denim,34.0,5.0,32.0,slightly long,12
Amazon,Denim,32.0,5.5,40.358500998858446,just right,4
Banana Republic,Cotton,36.0,5.6,43.0,just right,12
Amazon,Denim,38.0,5.4,40.358500998858446,slightly long,20
Macys,Crepe,34.0,6.0,38.0,just right,8
Macys,Silk,36.0,5.8,47.0,just right,8
Nordstorm,Nylon,35.972125253998854,5.9,40.358500998858446,just right,12
Amazon,Denim,32.0,5.6,36.0,just right,8
Macys,Crepe,35.972125253998854,4.11,40.358500998858446,just right,20
Banana Republic,Nylon,34.0,5.5,35.0,just right,4
Amazon,Nylon,38.0,5.7,37.0,just right,20
Amazon,Denim,36.0,5.6,40.358500998858446,just right,26
Nordstorm,Crepe,34.0,5.7,35.0,just right,8
Macys,Crepe,38.0,5.1,45.0,just right,20
Nordstorm,Denim,36.0,5.8,40.358500998858446,just right,8
Banana Republic,Denim,34.0,5.0,36.0,just right,8
Macys,Silk,48.0,7.11,60.0,just right,26
Nordstorm,Crepe,32.0,5.7,35.0,just right,4
Nordstorm,Denim,36.0,5.7,35.0,just right,8
Nordstorm,Nylon,34.0,5.4,40.0,just right,12
Nordstorm,Crepe,36.0,5.4,51.0,just right,20
Nordstorm,Crepe,34.0,5.9,38.0,just right,20
Amazon,Cotton,36.0,5.1,38.0,slightly short,12
Amazon,Cotton,32.0,4.1,36.0,slightly long,8
Nordstorm,Denim,34.0,5.5,40.358500998858446,just right,8
Macys,Cotton,34.0,5.8,34.0,just right,4
Nordstorm,Denim,34.0,5.6,40.358500998858446,just right,8
Amazon,Silk,32.0,5.7,37.0,just right,4
Banana Republic,Denim,36.0,5.4,38.0,just right,12
Amazon,Denim,38.0,5.4,40.358500998858446,just right,12
Nordstorm,Silk,34.0,5.4,41.0,just right,12
Macys,Cotton,32.0,6.0,40.358500998858446,just right,4
Banana Republic,Cotton,36.0,5.6,40.0,just right,12
Nordstorm,Cotton,30.0,5.4,40.0,just right,12
Macys,Crepe,34.0,5.3,40.358500998858446,just right,8
Nordstorm,Silk,36.0,5.4,36.0,just right,8
Amazon,Cotton,34.0,5.6,35.0,just right,4
Macys,Crepe,28.0,5.9,37.0,just right,4
Nordstorm,Silk,36.0,5.4,38.0,just right,8
Banana Republic,Silk,34.0,5.2,37.0,just right,4
Nordstorm,Silk,32.0,4.11,30.0,just right,4
Macys,Crepe,44.0,5.3,44.0,slightly long,26
Amazon,Cotton,34.0,5.1,39.0,just right,12
Banana Republic,Silk,34.0,5.7,37.0,just right,8
Macys,Cotton,35.972125253998854,5.8,40.358500998858446,just right,26
Banana Republic,Cotton,36.0,5.3,43.0,just right,8
Nordstorm,Denim,34.0,5.4,35.0,just right,4
Banana Republic,Crepe,36.0,5.5,39.0,slightly short,8
Banana Republic,Crepe,32.0,5.4,34.0,just right,8
Amazon,Nylon,32.0,5.2,40.0,just right,12
Nordstorm,Nylon,32.0,4.1,47.0,slightly long,12
Macys,Silk,36.0,5.2,49.0,just right,12
Nordstorm,Crepe,34.0,5.5,44.0,just right,12
Macys,Nylon,32.0,5.6,34.0,just right,4
Amazon,Cotton,34.0,5.3,32.0,just right,4
Banana Republic,Denim,32.0,5.3,35.0,just right,8
Nordstorm,Nylon,32.0,5.0,40.358500998858446,just right,8
Macys,Denim,32.0,5.3,35.0,just right,4
Banana Republic,Silk,38.0,5.4,48.0,just right,20
Nordstorm,Nylon,38.0,5.8,41.0,just right,20
Macys,Cotton,34.0,5.7,40.0,slightly short,8
Amazon,Nylon,34.0,5.6,40.0,slightly long,12
Amazon,Cotton,32.0,5.4,32.0,just right,4
Banana Republic,Cotton,38.0,5.2,40.0,slightly long,20
Amazon,Nylon,32.0,5.0,35.0,just right,4
Nordstorm,Silk,34.0,5.8,35.0,just right,4
Macys,Silk,32.0,5.5,36.0,just right,8
Amazon,Cotton,42.0,5.1,47.0,just right,26
Banana Republic,Cotton,36.0,5.7,48.0,just right,26
Amazon,Crepe,34.0,5.4,43.0,just right,12
Nordstorm,Silk,36.0,5.3,41.0,slightly long,12
Macys,Crepe,34.0,5.1,33.0,slightly long,4
Nordstorm,Crepe,38.0,5.3,45.0,slightly long,12
Amazon,Silk,34.0,5.3,44.0,slightly long,8
Banana Republic,Denim,35.972125253998854,5.4,40.358500998858446,just right,26
Macys,Silk,32.0,5.8,39.0,slightly short,8
Amazon,Silk,34.0,5.7,36.0,slightly long,4
Macys,Nylon,34.0,5.7,40.358500998858446,just right,4
Macys,Cotton,32.0,5.9,39.0,slightly long,12
Nordstorm,Nylon,32.0,5.7,39.0,just right,8
Macys,Crepe,34.0,5.6,40.358500998858446,just right,4
Amazon,Cotton,38.0,5.4,38.0,slightly long,20
Banana Republic,Cotton,34.0,5.7,40.0,just right,8
Banana Republic,Cotton,35.972125253998854,5.4,40.358500998858446,just right,4
Amazon,Silk,32.0,5.3,37.0,just right,8
Banana Republic,Denim,36.0,4.1,40.358500998858446,slightly long,8
Amazon,Crepe,34.0,6.0,40.0,slightly long,20
Macys,Nylon,34.0,5.3,40.358500998858446,slightly long,4
Macys,Cotton,34.0,5.1,47.0,very long,26
Banana Republic,Denim,34.0,5.9,37.0,just right,8
Banana Republic,Denim,30.0,5.3,36.0,slightly long,8
Banana Republic,Cotton,46.0,5.9,48.0,just right,26
Macys,Silk,32.0,5.6,30.0,just right,4
Nordstorm,Silk,35.972125253998854,5.4,40.358500998858446,just right,12
Amazon,Cotton,32.0,5.4,40.358500998858446,just right,12
Amazon,Nylon,34.0,5.7,40.358500998858446,just right,8
Banana Republic,Crepe,32.0,5.1,37.0,just right,8
Banana Republic,Nylon,32.0,5.0,33.0,just right,4
Macys,Crepe,32.0,5.6,35.0,slightly short,8
Nordstorm,Silk,34.0,5.4,40.358500998858446,just right,8
Macys,Silk,32.0,5.6,43.0,just right,12
Nordstorm,Crepe,38.0,5.1,34.0,just right,20
Macys,Nylon,38.0,5.5,42.0,just right,12
Nordstorm,Nylon,34.0,5.3,40.358500998858446,slightly long,4
Macys,Nylon,34.0,5.7,40.358500998858446,slightly short,12
Macys,Silk,32.0,5.4,36.0,slightly long,12
Macys,Denim,32.0,5.3,39.0,just right,4
Macys,Crepe,36.0,5.3,45.0,just right,20
Macys,Silk,36.0,5.6,36.0,slightly short,8
Banana Republic,Nylon,34.0,5.6,40.358500998858446,just right,8
Banana Republic,Denim,34.0,5.3,38.0,just right,12
Amazon,Cotton,34.0,5.7,33.0,just right,4
Banana Republic,Nylon,34.0,5.3,40.358500998858446,just right,4
Banana Republic,Cotton,34.0,5.9,34.0,just right,4
Nordstorm,Nylon,34.0,5.2,42.0,just right,12
Amazon,Silk,36.0,5.2,39.0,just right,8
Macys,Nylon,34.0,5.7,40.358500998858446,slightly short,8
Nordstorm,Crepe,40.0,5.3,40.358500998858446,just right,32
Macys,Denim,38.0,5.5,40.0,just right,12
Macys,Cotton,34.0,5.2,38.0,just right,8
Banana Republic,Crepe,34.0,5.7,33.0,just right,8
Macys,Silk,36.0,5.3,40.358500998858446,just right,12
Banana Republic,Nylon,38.0,5.7,45.0,just right,12
Nordstorm,Silk,42.0,5.2,40.358500998858446,just right,12
Nordstorm,Nylon,38.0,5.5,41.0,slightly long,20
Amazon,Crepe,36.0,5.4,38.0,just right,8
Nordstorm,Silk,38.0,5.1,40.0,just right,12
Nordstorm,Nylon,36.0,5.2,37.0,slightly long,8
Banana Republic,Nylon,32.0,5.7,38.0,just right,8
Macys,Denim,34.0,5.5,40.358500998858446,just right,4
Nordstorm,Nylon,36.0,5.5,40.358500998858446,just right,12
Nordstorm,Denim,34.0,5.9,40.0,just right,8
Banana Republic,Denim,34.0,5.5,34.0,just right,8
Macys,Cotton,32.0,5.7,35.0,just right,8
Macys,Silk,35.972125253998854,5.3,40.358500998858446,just right,4
Amazon,Cotton,30.0,5.4,38.0,just right,8
Banana Republic,Cotton,36.0,5.3,39.0,just right,8
Amazon,Crepe,38.0,5.6,38.0,slightly long,12
Amazon,Silk,36.0,5.2,42.0,just right,12
Nordstorm,Crepe,34.0,5.6,39.0,just right,8
Nordstorm,Denim,40.0,5.3,38.0,just right,12
Macys,Nylon,40.0,5.7,40.358500998858446,slightly short,12
Macys,Nylon,36.0,5.5,41.0,just right,12
Nordstorm,Denim,36.0,5.6,44.0,just right,8
Macys,Denim,34.0,5.1,32.0,just right,4
Banana Republic,Crepe,36.0,5.5,41.0,just right,12
Banana Republic,Silk,34.0,5.2,33.0,just right,4
Macys,Crepe,38.0,5.5,40.358500998858446,just right,12
Nordstorm,Denim,38.0,5.1,40.0,just right,20
Nordstorm,Cotton,34.0,5.6,37.0,just right,8
Nordstorm,Nylon,40.0,5.7,40.358500998858446,slightly long,20
Amazon,Cotton,32.0,5.4,30.0,just right,4
Banana Republic,Crepe,36.0,5.9,42.0,just right,8
Nordstorm,Silk,32.0,5.2,32.0,slightly long,8
Nordstorm,Silk,36.0,5.6,40.358500998858446,just right,4
Amazon,Denim,36.0,5.11,44.0,just right,12
Macys,Silk,34.0,5.7,40.0,just right,8
Nordstorm,Nylon,36.0,5.0,40.358500998858446,just right,8
Amazon,Cotton,35.972125253998854,5.9,40.358500998858446,just right,32
Macys,Nylon,42.0,5.5,53.0,slightly long,26
Banana Republic,Cotton,32.0,5.4,40.358500998858446,slightly short,8
Amazon,Denim,34.0,5.1,37.0,just right,4
Macys,Denim,34.0,5.5,36.0,just right,4
Amazon,Nylon,36.0,5.7,40.358500998858446,just right,20
Amazon,Cotton,35.972125253998854,5.7,40.358500998858446,just right,8
Macys,Denim,34.0,5.6,40.358500998858446,slightly long,8
Banana Republic,Silk,36.0,5.5,40.358500998858446,very long,26
Nordstorm,Denim,36.0,5.5,40.358500998858446,just right,8
Macys,Cotton,32.0,5.5,40.0,just right,4
Macys,Cotton,34.0,5.2,38.0,just right,8
Nordstorm,Nylon,30.0,5.3,36.0,just right,4
Banana Republic,Nylon,32.0,5.0,36.0,just right,4
Amazon,Silk,36.0,5.1,40.358500998858446,slightly long,12
Macys,Denim,34.0,5.1,36.0,just right,8
Amazon,Silk,36.0,5.1,36.0,just right,8
Amazon,Nylon,34.0,5.4,36.0,just right,4
Macys,Silk,36.0,5.8,45.0,just right,12
Banana Republic,Silk,32.0,5.6,40.358500998858446,just right,8
Banana Republic,Silk,32.0,5.6,40.358500998858446,just right,8
Nordstorm,Silk,35.972125253998854,5.4,33.0,just right,4
Nordstorm,Denim,36.0,5.0,40.358500998858446,just right,12
Amazon,Denim,38.0,5.9,49.0,just right,26
Nordstorm,Silk,34.0,5.8,40.358500998858446,just right,4
Nordstorm,Cotton,32.0,5.5,33.0,slightly long,8
Nordstorm,Nylon,36.0,5.7,40.358500998858446,just right,12
Nordstorm,Silk,32.0,5.0,40.358500998858446,just right,4
Banana Republic,Silk,36.0,5.6,43.0,just right,20
Macys,Nylon,34.0,5.4,38.0,just right,8
Macys,Silk,36.0,5.2,36.0,slightly long,4
Macys,Denim,34.0,5.0,35.0,slightly long,4
Amazon,Denim,38.0,5.4,43.0,just right,20
Banana Republic,Silk,34.0,5.4,38.0,slightly long,8
Banana Republic,Cotton,34.0,5.6,42.0,just right,8
Amazon,Silk,34.0,4.11,40.358500998858446,slightly long,4
Macys,Denim,34.0,5.5,40.358500998858446,just right,12
Amazon,Denim,36.0,5.3,40.358500998858446,just right,12
Nordstorm,Nylon,34.0,5.3,36.0,just right,4
Amazon,Crepe,34.0,5.4,40.358500998858446,just right,8
Macys,Cotton,35.972125253998854,5.7,35.0,slightly short,8
Banana Republic,Nylon,36.0,5.8,42.0,just right,20
Banana Republic,Denim,34.0,5.4,41.0,just right,12
Amazon,Crepe,38.0,5.5,47.0,slightly long,32
Macys,Cotton,32.0,5.3,40.358500998858446,just right,4
Amazon,Silk,34.0,5.5,36.0,just right,4
Banana Republic,Nylon,38.0,5.6,38.0,just right,12
Macys,Silk,38.0,5.5,38.0,slightly short,12
Amazon,Cotton,36.0,5.6,40.358500998858446,just right,4
Nordstorm,Nylon,34.0,5.6,40.358500998858446,just right,12
Banana Republic,Denim,32.0,5.8,38.0,just right,8
Nordstorm,Crepe,42.0,5.9,40.358500998858446,slightly long,32
Nordstorm,Cotton,32.0,5.1,40.358500998858446,just right,8
Amazon,Cotton,32.0,5.7,37.0,just right,8
Banana Republic,Denim,38.0,5.7,39.0,just right,12
Macys,Crepe,36.0,5.1,40.358500998858446,slightly long,20
Macys,Nylon,34.0,5.11,34.0,just right,8
Nordstorm,Crepe,36.0,5.4,35.0,just right,12
Nordstorm,Silk,35.972125253998854,5.5,40.358500998858446,slightly short,12
Nordstorm,Denim,36.0,5.3,36.0,just right,12
Banana Republic,Crepe,34.0,5.5,36.0,just right,4
Banana Republic,Crepe,32.0,5.0,37.0,just right,4
Amazon,Crepe,34.0,5.5,41.0,just right,12
Banana Republic,Crepe,34.0,5.2,33.0,just right,8
Nordstorm,Denim,36.0,5.6,40.358500998858446,just right,12
Macys,Nylon,34.0,5.8,38.0,just right,4
Macys,Silk,36.0,5.1,40.358500998858446,just right,32
Amazon,Silk,36.0,5.5,40.358500998858446,just right,12
